459	единственное	единственный	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#72.037#72.397
460	куда	куда	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#72.397#72.757
461	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#72.757#73.117
462	выходил	выходить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#73.117#73.477
463	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#73.477#73.837
464	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#73.837#74.197
465	интернет	интернет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#74.197#74.557
466	вот	вот	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#74.557#74.917
467	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#74.917#75.277
468	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#75.277#75.637
469	всё	весь	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#75.637#75.997
470	своё	свой	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#75.997#76.368
471	юношество	юношество	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#77.0#77.403
472	провёл	провести	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#77.403#77.806
473	просто	просто	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#77.806#78.209
474	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#78.209#78.612
475	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#78.612#79.015
476	интернете	интернет	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#79.015#79.421
477	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#82.245#82.539
478	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@ap1998m-words#@ap1998m#82.539#82.833
479	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#82.833#83.127
480	называю	называть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#83.127#83.421
481	зн...	зн...	X	_	_	_	_	_	@ap1998m-words#@ap1998m#83.421#83.715
482	по	по	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#83.715#84.009
483	причине	причина	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#84.009#84.303
484	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#84.303#84.597
485	что	что	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#84.597#84.891
486	у	у	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#84.891#85.185
487	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#85.185#85.479
488	просто	просто	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#85.479#85.773
489	там	там	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#85.773#86.067
490	живут	жить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#86.067#86.361
491	родители	родитель	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#86.361#86.655
492	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#86.655#86.949
493	родственники	родственник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#86.949#87.243
494	ну	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#87.243#87.537
495	как	как	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#87.537#87.831
496	бы	бы	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#87.831#88.125
497	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#88.125#88.419
498	зачем	зачем	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#88.419#88.713
499	лишнее	лишний	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#88.713#89.007
500	вот	вот	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#89.007#89.301
501	это	этот	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#89.301#89.614
502	внимание	внимание	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#89.684#90.011
503	к	к	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#90.011#90.338
504	ним	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#90.338#90.666
505	нуу	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#95.929#96.248
506	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#96.248#96.567
507	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#96.567#96.886
508	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#96.886#97.205
509	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#97.205#97.526
510	только	только	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#98.017#98.356
511	из	из	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#98.356#98.695
512	этих	этот	DET	_	Case=Gen|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#98.695#99.034
513	целей	цель	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#99.034#99.373
514	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#99.373#99.712
515	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#99.712#100.052
516	ну	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#107.361#107.747
517	читал	читать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#107.747#108.133
518	всякие	всякий	DET	_	Case=Acc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#108.133#108.521
519	статейки	статейка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#108.565#109.079
520	интересные	интересный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#109.079#109.593
521	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#109.593#110.107
522	ээм	ээм	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#110.107#110.621
523	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#110.621#111.135
524	потом	потом	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#111.135#111.649
525	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#111.649#112.163
526	делал	делать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#112.163#112.677
527	какие-то	какой-то	DET	_	Case=Acc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#112.677#113.191
528	паблики	паблик	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#113.191#113.705
529	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#113.705#114.219
530	вконтакте	вконтакте	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#114.219#114.739
531	ну	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#115.065#115.371
532	всякие	всякий	DET	_	Case=Nom|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#115.371#115.677
533	знаешь	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#115.677#115.983
534	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#115.983#116.289
535	посты	пост	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#116.289#116.595
536	которые	который	PRON	_	Case=Nom|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#116.595#116.901
537	постят	постить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#116.901#117.207
538	там	там	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#117.207#117.513
539	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#117.513#117.819
540	с	с	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#117.819#118.125
541	прикольными	прикольный	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#118.125#118.431
542	картинками	картинка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#118.431#118.747
543	со	с	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#118.747#119.105
544	статьями	статья	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#119.105#119.463
545	со	с	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#119.8#120.392
546	статьями	статья	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#120.392#120.984
547	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#120.984#121.576
548	интересными	интересный	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#121.576#122.168
549	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#122.715#123.036
550	вот	вот	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#123.036#123.357
551	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#123.357#123.678
552	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#123.678#123.999
553	этим	это	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#123.999#124.32
554	всем	всё	PRON	_	Animacy=Anim|Case=Dat|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#124.32#124.641
555	занимался	заниматься	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ap1998m-words#@ap1998m#124.641#124.962
556	ии	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#124.962#125.283
557	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#125.283#125.604
558	уже	уже	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#125.604#125.925
559	тогда	тогда	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#125.925#126.246
560	мечтал	мечтать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#126.246#126.567
561	о	о	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#126.567#126.888
562	каком-то	какой-то	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#126.888#127.209
563	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#127.209#127.53
564	ээ	ээ	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#127.53#127.851
565	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#127.851#128.172
566	какой-то	какой-то	DET	_	Case=Dat|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#128.172#128.493
567	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#128.493#128.814
568	платформе	платформа	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#128.814#129.135
569	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#129.135#129.456
570	где	где	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#129.456#129.777
571	буду	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#129.777#130.098
572	самовыражаться	самовыражаться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@ap1998m-words#@ap1998m#130.098#130.431
573	играл	играть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#130.953#131.263
574	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#131.263#131.573
575	компьютерные	компьютерный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#131.573#131.883
576	игры	игра	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#131.883#132.193
577	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#132.193#132.503
578	вот	вот	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#132.503#132.813
579	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#132.813#133.123
580	то	то	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#133.123#133.433
581	есть	есть	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#133.433#133.743
582	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#133.743#134.053
583	просто	просто	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#134.053#134.363
584	доживал	доживать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#134.363#134.674
585	ээ	ээ	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#135.116#135.517
586	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#135.517#135.918
587	то	то	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#135.918#136.319
588	время	время	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#136.319#136.72
589	доживал	доживать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#137.488#137.753
590	до	до	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#137.753#138.018
591	того	тот	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#138.018#138.283
592	момента	момент	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#138.283#138.548
593	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#138.548#138.813
594	когда	когда	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#138.813#139.078
595	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#139.078#139.343
596	просто	просто	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#139.343#139.608
597	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#139.608#139.873
598	оттуда	оттуда	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#139.873#140.138
599	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#140.138#140.403
600	уеду	уехать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#140.403#140.674
601	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#143.714#144.298
602	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#144.313#144.645
603	угу	угу	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#147.76#148.24
604	сразу	сразу	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#149.0#149.52
605	хотел	хотеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#154.0#154.44
606	просто	просто	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#154.44#154.88
607	нормально	нормально	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#154.88#155.32
608	жить	жить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#155.32#155.76
609	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#155.76#156.2
610	нормальной	нормальный	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#156.2#156.64
611	жизнью	жизнь	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#156.64#157.08
612	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#157.08#157.52
613	общаться	общаться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@ap1998m-words#@ap1998m#157.52#157.96
614	с	с	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#157.96#158.4
615	нормальными	нормальный	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#158.4#158.84
616	людьми	человек	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#158.84#159.28
617	ии	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#159.48#159.773
618	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#159.773#160.066
619	жить	жить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#160.066#160.359
620	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#160.359#160.652
621	нормальных	нормальный	ADJ	_	Case=Loc|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#160.652#160.945
622	условиях	условие	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#160.945#161.24
623	с	с	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#173.96#174.46
624	адекватными	адекватный	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#174.46#174.96
625	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#184.364#184.823
626	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#185.8#186.1
627	считаю	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#186.1#186.4
628	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#186.4#186.7
629	позицию	позиция	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#186.7#187.0
630	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#187.0#187.3
631	абсолютно	абсолютно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#187.3#187.6
632	бредовой	бредовый	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#187.6#187.9
633	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#187.9#188.2
634	честно	честно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#188.2#188.5
635	говоря	говорить	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#188.5#188.8
636	что	что	PRON	_	Case=Acc	_	_	_	@ap1998m-words#@ap1998m#189.28#189.536
637	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#189.536#189.792
638	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#189.792#190.048
639	э	э	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#190.048#190.304
640	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#190.304#190.56
641	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#190.56#190.816
642	денег	деньги	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#190.816#191.072
643	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#191.072#191.328
644	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#191.328#191.584
645	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#191.584#191.84
646	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#191.84#192.096
647	из	из	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#192.096#192.352
648	той	тот	DET	_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#192.352#192.608
649	семьи	семья	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#192.608#192.864
650	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#192.864#193.12
651	где	где	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#193.12#193.376
652	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#193.376#193.632
653	там	там	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#193.632#193.888
654	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#193.888#194.144
655	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@ap1998m-words#@ap1998m#194.144#194.4
656	доедали	доедать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#194.4#194.656
657	последнюю	последний	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#194.656#194.912
658	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#194.912#195.168
659	ээ	ээ	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#195.168#195.424
660	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#195.424#195.68
661	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#195.68#195.936
662	картошку	картошка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#195.936#196.192
663	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#196.192#196.448
664	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#196.448#196.704
665	у	у	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#196.704#196.96
666	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@ap1998m-words#@ap1998m#196.96#197.216
667	ничего	ничто	PRON	_	Case=Gen	_	_	_	@ap1998m-words#@ap1998m#197.216#197.472
668	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#197.472#197.728
669	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#197.728#198.0
670	у	у	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#198.32#198.606
671	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#198.606#198.892
672	семья	семья	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#198.892#199.178
673	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#199.178#199.464
674	моём	мой	DET	_	Case=Loc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#199.464#199.75
675	городе	город	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#199.75#200.036
676	достаточно	достаточно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#200.036#200.322
677	обеспеченная	обеспеченный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#200.322#200.608
678	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#200.608#200.894
679	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#200.894#201.18
680	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@ap1998m-words#@ap1998m#201.18#201.466
681	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#201.466#201.752
682	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#201.752#202.038
683	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#202.038#202.324
684	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#202.324#202.61
685	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#202.61#202.896
