436	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	441	nsubj	_	@aap1989m-words#@aap1989m#70.497#70.75
437	и	и	CCONJ	_	_	441	cc	_	@aap1989m-words#@aap1989m#70.75#71.003
438	для	для	ADP	_	_	439	case	_	@aap1989m-words#@aap1989m#71.003#71.256
439	чего	что	PRON	_	Case=Gen	441	obl	_	@aap1989m-words#@aap1989m#71.256#71.509
440	/	/	PUNCT	_	_	439	punct	_	@aap1989m-words#@aap1989m#71.509#71.762
441	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	432	ccomp	_	@aap1989m-words#@aap1989m#71.762#72.015
442	быть	быть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	441	xcomp	_	@aap1989m-words#@aap1989m#72.015#72.268
443	когда-нибудь	когда-нибудь	ADV	_	Degree=Pos	445	advmod	_	@aap1989m-words#@aap1989m#72.268#72.521
444	там	там	ADV	_	Degree=Pos	445	advmod	_	@aap1989m-words#@aap1989m#72.521#72.774
445	родит	родить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	442	xcomp	_	@aap1989m-words#@aap1989m#72.774#73.027
446	/	/	PUNCT	_	_	449	punct	_	@aap1989m-words#@aap1989m#73.027#73.28
447	а	а	CCONJ	_	_	449	cc	_	@aap1989m-words#@aap1989m#73.28#73.533
448	дальше	далеко	ADV	_	Degree=Cmp	449	advmod	_	@aap1989m-words#@aap1989m#73.533#73.786
449	посмотрим	смотреть	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	445	conj	_	@aap1989m-words#@aap1989m#73.786#74.039
450	/	/	PUNCT	_	_	451	punct	_	@aap1989m-words#@aap1989m#74.039#74.292
451	ии	ия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	449	obj	_	@aap1989m-words#@aap1989m#74.292#74.545
452	/	/	PUNCT	_	_	456	punct	_	@aap1989m-words#@aap1989m#74.545#74.798
453	а	а	CCONJ	_	_	456	cc	_	@aap1989m-words#@aap1989m#74.798#75.051
454	/	/	PUNCT	_	_	458	punct	_	@aap1989m-words#@aap1989m#75.051#75.304
455	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	456	nsubj	_	@aap1989m-words#@aap1989m#75.304#75.557
456	пришёл	прийти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	449	conj	_	@aap1989m-words#@aap1989m#75.557#75.81
457	там	там	ADV	_	Degree=Pos	456	advmod	_	@aap1989m-words#@aap1989m#75.81#76.063
458	поужинал	ужинать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	456	ccomp	_	@aap1989m-words#@aap1989m#76.063#76.316
459	в	в	ADP	_	_	460	case	_	@aap1989m-words#@aap1989m#76.316#76.569
460	кафешке	кафешок	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	458	obl	_	@aap1989m-words#@aap1989m#76.569#76.822
461	/	/	PUNCT	_	_	462	punct	_	@aap1989m-words#@aap1989m#76.822#77.075
462	ничего	ничто	PRON	_	Case=Gen	458	obl	_	@aap1989m-words#@aap1989m#77.075#77.328
463	что	что	PRON	_	Case=Acc	458	obj	_	@aap1989m-words#@aap1989m#77.328#77.581
464	так	так	ADV	_	Degree=Pos	465	advmod	_	@aap1989m-words#@aap1989m#77.581#77.834
465	подробно	подробно	ADV	_	Degree=Pos	458	advmod	_	@aap1989m-words#@aap1989m#77.834#78.087
466	?	?	PUNCT	_	_	458	punct	_	@aap1989m-words#@aap1989m#78.087#78.34
467	или	или	CCONJ	_	_	475	cc	_	@aap1989m-words#@aap1989m#78.34#78.593
468	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	475	iobj	_	@aap1989m-words#@aap1989m#78.593#78.846
469	[нрзб]	[нрзб]	PUNCT	_	_	475	punct	_	@aap1989m-words#@aap1989m#78.846#79.12
470	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	472	nsubj	_	@aap1989m-words#@aap1989m#85.21#85.616
471	не	не	PART	_	_	472	advmod	_	@aap1989m-words#@aap1989m#85.616#86.022
472	помню	помнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	475	xcomp	_	@aap1989m-words#@aap1989m#86.022#86.428
473	что	что	PRON	_	Case=Acc	472	obj	_	@aap1989m-words#@aap1989m#86.428#86.834
474	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	475	nsubj	_	@aap1989m-words#@aap1989m#86.834#87.24
475	ел	есть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	458	conj	_	@aap1989m-words#@aap1989m#87.24#87.646
476	/	/	PUNCT	_	_	483	punct	_	@aap1989m-words#@aap1989m#87.646#88.052
477	а	а	CCONJ	_	_	483	cc	_	@aap1989m-words#@aap1989m#88.052#88.458
478	/	/	PUNCT	_	_	483	punct	_	@aap1989m-words#@aap1989m#88.458#88.864
479	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	480	nsubj	_	@aap1989m-words#@aap1989m#88.864#89.27
480	помню	помнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	483	parataxis	_	@aap1989m-words#@aap1989m#89.27#89.676
481	что	что	PRON	_	Case=Acc	480	obj	_	@aap1989m-words#@aap1989m#89.676#90.082
482	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	483	nsubj	_	@aap1989m-words#@aap1989m#90.082#90.488
483	пил	пить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	475	conj	_	@aap1989m-words#@aap1989m#90.488#90.894
484	/	/	PUNCT	_	_	489	punct	_	@aap1989m-words#@aap1989m#90.894#91.3
485	потому	потому	ADV	_	Degree=Pos	489	mark	_	@aap1989m-words#@aap1989m#91.3#91.706
486	что	что	SCONJ	_	_	485	fixed	_	@aap1989m-words#@aap1989m#91.706#92.112
487	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	489	nsubj	_	@aap1989m-words#@aap1989m#92.112#92.518
488	/	/	PUNCT	_	_	487	punct	_	@aap1989m-words#@aap1989m#92.518#92.924
489	открыл	открыть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	483	advcl	_	@aap1989m-words#@aap1989m#92.924#93.33
490	бутылку	бутылка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	489	obj	_	@aap1989m-words#@aap1989m#93.33#93.736
491	красного	красный	ADJ	_	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing	492	amod	_	@aap1989m-words#@aap1989m#93.736#94.142
492	вина	вино	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	490	nmod	_	@aap1989m-words#@aap1989m#94.142#94.548
493	/	/	PUNCT	_	_	496	punct	_	@aap1989m-words#@aap1989m#94.548#94.954
494	а	а	CCONJ	_	_	496	cc	_	@aap1989m-words#@aap1989m#94.954#95.36
495	/	/	PUNCT	_	_	496	punct	_	@aap1989m-words#@aap1989m#95.36#95.766
496	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	489	conj	_	@aap1989m-words#@aap1989m#95.766#96.172
497	лето	лето	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	496	nsubj	_	@aap1989m-words#@aap1989m#96.172#96.578
498	/	/	PUNCT	_	_	503	punct	_	@aap1989m-words#@aap1989m#96.578#96.984
499	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	503	cop	_	@aap1989m-words#@aap1989m#96.984#97.39
500	очень	очень	ADV	_	Degree=Pos	501	advmod	_	@aap1989m-words#@aap1989m#97.39#97.796
501	тепло	тепло	ADV	_	Degree=Pos	503	advmod	_	@aap1989m-words#@aap1989m#97.796#98.202
502	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	503	nsubj	_	@aap1989m-words#@aap1989m#98.202#98.608
503	сел	сесть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	496	parataxis	_	@aap1989m-words#@aap1989m#98.608#99.014
504	на	на	ADP	_	_	506	case	_	@aap1989m-words#@aap1989m#99.014#99.42
505	свой	свой	DET	_	Case=Acc|Gender=Masc|Number=Sing	506	det	_	@aap1989m-words#@aap1989m#99.42#99.826
506	балкон	балкон	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	503	obl	_	@aap1989m-words#@aap1989m#99.826#100.232
507	/	/	PUNCT	_	_	508	punct	_	@aap1989m-words#@aap1989m#100.232#100.638
508	аа	а	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	506	nmod	_	@aap1989m-words#@aap1989m#100.638#101.044
509	/	/	PUNCT	_	_	510	punct	_	@aap1989m-words#@aap1989m#101.044#101.45
510	открыл	открыть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	503	conj	_	@aap1989m-words#@aap1989m#101.45#101.856
511	ноутбук	ноутбук	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	510	obj	_	@aap1989m-words#@aap1989m#101.856#102.262
512	/	/	PUNCT	_	_	515	punct	_	@aap1989m-words#@aap1989m#102.262#102.668
513	а	а	CCONJ	_	_	515	cc	_	@aap1989m-words#@aap1989m#102.668#103.074
514	/	/	PUNCT	_	_	515	punct	_	@aap1989m-words#@aap1989m#103.074#103.48
515	включил	включить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	510	conj	_	@aap1989m-words#@aap1989m#103.48#103.886
516	в	в	ADP	_	_	518	case	_	@aap1989m-words#@aap1989m#103.886#104.292
517	/	/	PUNCT	_	_	518	punct	_	@aap1989m-words#@aap1989m#104.292#104.698
518	ааа	аа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	515	obl	_	@aap1989m-words#@aap1989m#104.698#105.104
519	/	/	PUNCT	_	_	522	punct	_	@aap1989m-words#@aap1989m#105.104#105.51
520	в	в	ADP	_	_	522	case	_	@aap1989m-words#@aap1989m#105.51#105.916
521	/	/	PUNCT	_	_	522	punct	_	@aap1989m-words#@aap1989m#105.916#106.322
522	плеер	плеер	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	525	parataxis	_	@aap1989m-words#@aap1989m#106.322#106.728
523	/	/	PUNCT	_	_	525	punct	_	@aap1989m-words#@aap1989m#106.728#107.134
524	музыку	музыка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	526	obj	_	@aap1989m-words#@aap1989m#107.134#107.54
525	оушен	оушить	VERB	_	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	515	parataxis	_	@aap1989m-words#@aap1989m#107.54#107.946
526	джит	джать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	525	csubj:pass	_	@aap1989m-words#@aap1989m#107.946#108.352
527	которая	который	PRON	_	Case=Nom	529	nsubj	_	@aap1989m-words#@aap1989m#108.352#108.758
528	и	и	CCONJ	_	_	529	cc	_	@aap1989m-words#@aap1989m#108.758#109.164
529	стала	стать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	526	conj	_	@aap1989m-words#@aap1989m#109.164#109.57
530	потом	потом	ADV	_	Degree=Pos	529	advmod	_	@aap1989m-words#@aap1989m#109.57#109.976
531	в	в	ADP	_	_	532	case	_	@aap1989m-words#@aap1989m#109.976#110.382
532	спектакле	спектакль	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	529	obl	_	@aap1989m-words#@aap1989m#110.382#110.8
533	м	метр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	529	obj	_	@aap1989m-words#@aap1989m#110.8#110.989
534	/	/	PUNCT	_	_	535	punct	_	@aap1989m-words#@aap1989m#110.989#111.178
535	слушал	слушал	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	533	parataxis	_	@aap1989m-words#@aap1989m#111.178#111.367
536	все	весь	DET	_	Case=Acc|Number=Plur	538	det	_	@aap1989m-words#@aap1989m#111.367#111.556
537	их	их	DET	_	_	538	det	_	@aap1989m-words#@aap1989m#111.556#111.745
538	песни	песня	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	535	obj	_	@aap1989m-words#@aap1989m#111.745#111.934
539	/	/	PUNCT	_	_	540	punct	_	@aap1989m-words#@aap1989m#111.934#112.123
540	открыл	открыть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	535	conj	_	@aap1989m-words#@aap1989m#112.123#112.312
541	их	их	DET	_	_	542	det	_	@aap1989m-words#@aap1989m#112.312#112.501
542	концерт	концерт	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	540	obj	_	@aap1989m-words#@aap1989m#112.501#112.69
543	костромской	костромской	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	540	obl	_	@aap1989m-words#@aap1989m#112.69#112.879
544	/	/	PUNCT	_	_	545	punct	_	@aap1989m-words#@aap1989m#112.879#113.068
545	какой-то	какой-то	DET	_	Case=Ins|Gender=Fem|Number=Sing	540	det	_	@aap1989m-words#@aap1989m#113.068#113.257
546	/	/	PUNCT	_	_	545	punct	_	@aap1989m-words#@aap1989m#113.257#113.446
547	а	о	CCONJ	_	_	560	cc	_	@aap1989m-words#@aap1989m#113.446#113.635
548	/	/	PUNCT	_	_	552	punct	_	@aap1989m-words#@aap1989m#113.635#113.824
549	один	один	NUM	_	Case=Nom|Gender=Masc	552	nummod:gov	_	@aap1989m-words#@aap1989m#113.824#114.013
550	их	они	DET	_	_	552	det	_	@aap1989m-words#@aap1989m#114.013#114.202
551	их	их	DET	_	_	552	det	_	@aap1989m-words#@aap1989m#114.202#114.391
552	концертов	концерт	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	560	nsubj	_	@aap1989m-words#@aap1989m#114.391#114.58
553	/	/	PUNCT	_	_	554	punct	_	@aap1989m-words#@aap1989m#114.58#114.769
554	ии	ия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	552	parataxis	_	@aap1989m-words#@aap1989m#114.769#114.958
555	/	/	PUNCT	_	_	554	punct	_	@aap1989m-words#@aap1989m#114.958#115.147
556	под	под	ADP	_	_	558	case	_	@aap1989m-words#@aap1989m#115.147#115.336
557	это	этот	DET	_	Case=Acc|Gender=Neut|Number=Sing	558	det	_	@aap1989m-words#@aap1989m#115.336#115.525
558	дело	дело	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	560	obl	_	@aap1989m-words#@aap1989m#115.525#115.714
559	просто	просто	PART	_	_	560	advmod	_	@aap1989m-words#@aap1989m#115.714#115.903
560	писал	писать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	540	conj	_	@aap1989m-words#@aap1989m#115.903#116.092
561	/	/	PUNCT	_	_	581	punct	_	@aap1989m-words#@aap1989m#116.092#116.281
562	все	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	581	obj	_	@aap1989m-words#@aap1989m#116.281#116.47
563	/	/	PUNCT	_	_	570	punct	_	@aap1989m-words#@aap1989m#116.47#116.659
564	и	и	CCONJ	_	_	570	cc	_	@aap1989m-words#@aap1989m#116.659#116.848
565	за	за	ADP	_	_	567	case	_	@aap1989m-words#@aap1989m#116.848#117.037
566	одну	один	NUM	_	Case=Acc|Gender=Fem	567	nummod:gov	_	@aap1989m-words#@aap1989m#117.037#117.226
567	ночь	ночь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	570	obl	_	@aap1989m-words#@aap1989m#117.226#117.415
568	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	570	nsubj:pass	_	@aap1989m-words#@aap1989m#117.415#117.604
569	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	570	aux:pass	_	@aap1989m-words#@aap1989m#117.604#117.793
570	написан	писать	VERB	_	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	562	conj	_	@aap1989m-words#@aap1989m#117.793#117.982
571	/	/	PUNCT	_	_	570	punct	_	@aap1989m-words#@aap1989m#117.982#118.171
572	там	там	ADV	_	Degree=Pos	570	advmod	_	@aap1989m-words#@aap1989m#118.171#118.36
573	в	в	ADP	_	_	579	case	_	@aap1989m-words#@aap1989m#118.36#118.549
574	четыре	четыре	NUM	_	Animacy=Inan|Case=Acc	579	nummod:gov	_	@aap1989m-words#@aap1989m#118.549#118.738
575	или	или	CCONJ	_	_	578	cc	_	@aap1989m-words#@aap1989m#118.738#118.927
576	в	в	ADP	_	_	578	case	_	@aap1989m-words#@aap1989m#118.927#119.116
577	пятом	пятый	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	578	amod	_	@aap1989m-words#@aap1989m#119.116#119.305
578	часу	час	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	574	conj	_	@aap1989m-words#@aap1989m#119.305#119.494
579	утра	утро	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	570	obl	_	@aap1989m-words#@aap1989m#119.494#119.683
580	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	581	nsubj	_	@aap1989m-words#@aap1989m#119.683#119.872
581	скинул	скинуть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	560	conj	_	@aap1989m-words#@aap1989m#119.872#120.061
582	всем	весь	DET	_	Case=Dat|Number=Plur	584	det	_	@aap1989m-words#@aap1989m#120.061#120.25
583	своим	свой	DET	_	Case=Dat|Number=Plur	584	det	_	@aap1989m-words#@aap1989m#120.25#120.439
584	друзьям	друг	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	581	iobj	_	@aap1989m-words#@aap1989m#120.439#120.628
585	чтобы	чтобы	SCONJ	_	Mood=Cnd	587	mark	_	@aap1989m-words#@aap1989m#120.628#120.817
586	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	587	nsubj	_	@aap1989m-words#@aap1989m#120.817#121.006
587	прочитали	прочесть	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	581	advcl	_	@aap1989m-words#@aap1989m#121.006#121.195
588	и	и	CCONJ	_	_	590	cc	_	@aap1989m-words#@aap1989m#121.195#121.384
589	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	590	nsubj	_	@aap1989m-words#@aap1989m#121.384#121.573
590	сказал	сказать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	535	conj	_	@aap1989m-words#@aap1989m#121.573#121.762
591	что	что	SCONJ	_	_	593	mark	_	@aap1989m-words#@aap1989m#121.762#121.951
592	всё	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	595	obj	_	@aap1989m-words#@aap1989m#121.951#122.14
593	начинаем	начинать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	605	advcl	_	@aap1989m-words#@aap1989m#122.14#122.329
594	скоро	скоро	ADV	_	Degree=Pos	593	advmod	_	@aap1989m-words#@aap1989m#122.329#122.518
595	снимать	снимать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	593	xcomp	_	@aap1989m-words#@aap1989m#122.518#122.71
596	да	да	PART	_	_	598	advmod	_	@aap1989m-words#@aap1989m#124.95#125.36
597	на	на	ADP	_	_	598	case	_	@aap1989m-words#@aap1989m#128.348#128.522
598	видео	видео	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	595	obl	_	@aap1989m-words#@aap1989m#128.522#128.696
599	?	?	PUNCT	_	_	593	punct	_	@aap1989m-words#@aap1989m#128.696#128.87
600	нет	нет	PART	_	_	605	parataxis	_	@aap1989m-words#@aap1989m#132.58#132.772
601	/	/	PUNCT	_	_	600	punct	_	@aap1989m-words#@aap1989m#132.772#132.964
602	ну	ну	PART	_	_	605	parataxis	_	@aap1989m-words#@aap1989m#132.964#133.156
603	там	там	ADV	_	Degree=Pos	605	advmod	_	@aap1989m-words#@aap1989m#133.156#133.348
604	же	же	PART	_	_	603	advmod	_	@aap1989m-words#@aap1989m#133.348#133.54
605	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	590	xcomp	_	@aap1989m-words#@aap1989m#133.54#133.732
606	видеофрагменты	видеофрагмент	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	614	nsubj	_	@aap1989m-words#@aap1989m#133.732#133.924
607	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	614	det	_	@aap1989m-words#@aap1989m#133.924#134.12
608	в	в	ADP	_	_	609	case	_	@aap1989m-words#@aap1989m#137.54#137.713
609	йота-спэйсе	йота-спэйс	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	614	obl	_	@aap1989m-words#@aap1989m#137.713#137.886
610	да	да	CCONJ	_	_	614	cc	_	@aap1989m-words#@aap1989m#137.886#138.06
611	а	а	PART	_	_	614	advmod	_	@aap1989m-words#@aap1989m#140.37#140.543
612	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	614	nsubj	_	@aap1989m-words#@aap1989m#140.543#140.716
613	не	не	PART	_	_	614	advmod	_	@aap1989m-words#@aap1989m#140.716#140.889
614	смотрел	смотреть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	628	advcl	_	@aap1989m-words#@aap1989m#140.889#141.062
615	к	к	ADP	_	_	616	case	_	@aap1989m-words#@aap1989m#141.062#141.235
616	сожалению	сожаление	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	617	obl	_	@aap1989m-words#@aap1989m#141.235#141.41
617	придёшь	придёть	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	614	xcomp	_	@aap1989m-words#@aap1989m#141.79#141.954
618	в	в	ADP	_	_	619	case	_	@aap1989m-words#@aap1989m#141.954#142.118
619	крокусе	крокус	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	620	obl	_	@aap1989m-words#@aap1989m#142.118#142.282
620	посмотреть	смотреть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	617	xcomp	_	@aap1989m-words#@aap1989m#142.282#142.446
621	тридц....	тридц....	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	620	iobj	_	@aap1989m-words#@aap1989m#142.446#142.61
622	тридцатое	тридцатый	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	623	amod	_	@aap1989m-words#@aap1989m#144.2#144.555
623	января	январь	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	620	obj	_	@aap1989m-words#@aap1989m#144.555#144.91
624	можно	можно	ADV	_	Degree=Pos	617	conj	_	@aap1989m-words#@aap1989m#146.66#146.913
625	стоять	стоять	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	620	xcomp	_	@aap1989m-words#@aap1989m#146.913#147.166
626	[нрзб]	[нрзб]	PUNCT	_	_	624	punct	_	@aap1989m-words#@aap1989m#147.166#147.42
627	#смеётся#	#смеётся#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	625	obl	_	@aap1989m-words#@aap1989m#151.769#151.916
628	можно	можно	ADV	_	Degree=Pos	590	advmod	_	@aap1989m-words#@aap1989m#151.916#152.063
629	можно	можно	ADV	_	Degree=Pos	628	advmod	_	@aap1989m-words#@aap1989m#152.063#152.21
630	правда	правда	ADV	_	Degree=Pos	632	obl	_	@aap1989m-words#@aap1989m#153.829#154.019
631	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	632	nsubj	_	@aap1989m-words#@aap1989m#154.019#154.209
632	интересно	интересный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	624	obl	_	@aap1989m-words#@aap1989m#154.209#154.399
633	?	?	PUNCT	_	_	632	punct	_	@aap1989m-words#@aap1989m#154.399#154.589
634	#смеётся#	#смеётся#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	646	obl	_	@aap1989m-words#@aap1989m#154.589#154.779
635	[нрзб]	[нрзб]	PUNCT	_	_	646	punct	_	@aap1989m-words#@aap1989m#154.779#154.969
636	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	643	nsubj	_	@aap1989m-words#@aap1989m#154.969#155.159
637	не	не	PART	_	_	638	advmod	_	@aap1989m-words#@aap1989m#155.159#155.349
638	любл...	любл...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	643	obl	_	@aap1989m-words#@aap1989m#155.349#155.539
639	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	643	obl	_	@aap1989m-words#@aap1989m#155.539#155.729
640	не	не	PART	_	_	641	advmod	_	@aap1989m-words#@aap1989m#155.729#155.919
641	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	643	nsubj	_	@aap1989m-words#@aap1989m#155.919#156.109
642	не	не	PART	_	_	643	advmod	_	@aap1989m-words#@aap1989m#156.109#156.299
643	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	646	parataxis	_	@aap1989m-words#@aap1989m#156.299#156.489
644	почему	почему	ADV	_	Degree=Pos	643	advmod	_	@aap1989m-words#@aap1989m#156.489#156.679
645	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	646	nsubj	_	@aap1989m-words#@aap1989m#156.679#156.869
646	отвечаю	отвечать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	632	conj	_	@aap1989m-words#@aap1989m#156.869#157.059
647	на	на	ADP	_	_	649	case	_	@aap1989m-words#@aap1989m#157.059#157.249
648	эти	этот	DET	_	Case=Acc|Number=Plur	649	det	_	@aap1989m-words#@aap1989m#157.249#157.439
649	вопросы	вопрос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	646	obl	_	@aap1989m-words#@aap1989m#157.439#157.629
650	[нрзб]	[нрзб]	PUNCT	_	_	658	punct	_	@aap1989m-words#@aap1989m#157.629#157.82
